onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.7	100	53.png
21.2	1.2	Frequent  	0.7	100	53.png
33.2	1.2	Frequent  	0.6	100	38.png
45.2	1.2	Frequent  	0.6	100	99.png
57.2	1.2	Frequent  	0.5	100	68.png
69.2	1.2	Frequent  	0.5	100	38.png
81.2	1.2	Frequent  	0.5	100	38.png
93.3	1.2	Frequent  	0.6	100	68.png
105.2	1.2	Frequent  	0.5	100	68.png
117.2	1.2	Frequent  	0.6	100	99.png
129.4	1.2	Frequent  	0.7	100	68.png
141.2	1.2	Infrequent	0.6	100	68.png
153.2	1.2	Infrequent	0.6	100	53.png
165.3	1.2	Frequent  	0.7	100	68.png
177.2	1.2	Frequent  	0.5	100	38.png
189.2	1.2	Frequent  	0.7	100	53.png
201.2	1.2	Infrequent	0.6	100	99.png
213.2	1.2	Frequent  	0.6	100	38.png
225.3	1.2	Frequent  	0.5	0	53.png
237.2	1.2	Frequent  	0.6	100	99.png
249.3	1.2	Frequent  	0.7	100	53.png
261.2	1.2	Frequent  	0.6	100	99.png
273.2	1.2	Infrequent	0.6	100	38.png
285.2	1.2	Frequent  	0.5	100	99.png
