onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.0	0	38.png
21.2	1.2	Frequent  	1.6	100	99.png
33.2	1.2	Frequent  	1.0	100	99.png
45.2	1.2	Infrequent	1.6	100	38.png
57.4	1.2	Frequent  	0.6	100	68.png
69.3	1.2	Frequent  	0.8	100	68.png
81.2	1.2	Infrequent	0.0	0	99.png
93.3	1.2	Frequent  	1.0	100	68.png
105.3	1.2	Frequent  	0.8	100	53.png
117.2	1.2	Frequent  	0.7	100	38.png
129.2	1.2	Frequent  	1.2	100	99.png
141.2	1.2	Frequent  	0.9	100	53.png
153.2	1.2	Frequent  	1.7	100	38.png
165.2	1.2	Frequent  	0.6	100	68.png
177.2	1.2	Frequent  	1.3	100	53.png
189.2	1.2	Frequent  	0.7	100	38.png
201.2	1.2	Frequent  	0.8	100	68.png
213.2	1.2	Frequent  	0.9	100	53.png
225.2	1.2	Infrequent	0.9	100	68.png
237.2	1.2	Frequent  	0.7	100	38.png
249.3	1.2	Frequent  	0.8	100	53.png
261.2	1.2	Infrequent	0.7	100	53.png
273.2	1.2	Frequent  	1.1	100	99.png
285.4	1.2	Frequent  	0.7	100	99.png
