onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	257.png
21.4	1.2	Frequent  	0.5	100	191.png
33.2	1.2	Frequent  	0.5	100	257.png
45.2	1.2	Frequent  	0.6	100	191.png
57.2	1.2	Frequent  	0.6	100	168.png
69.2	1.2	Frequent  	0.5	100	257.png
81.5	1.2	Frequent  	0.5	100	191.png
93.5	1.2	Infrequent	0.6	100	191.png
105.3	1.2	Frequent  	0.5	100	257.png
117.3	1.2	Infrequent	0.8	100	168.png
129.3	1.2	Frequent  	0.6	100	93.png
141.2	1.2	Frequent  	0.5	100	168.png
153.2	1.2	Frequent  	0.5	100	168.png
165.3	1.2	Infrequent	0.6	100	257.png
177.2	1.2	Frequent  	0.6	100	93.png
189.2	1.2	Frequent  	0.6	100	168.png
201.4	1.2	Frequent  	1.0	0	191.png
213.2	1.2	Frequent  	0.4	100	93.png
225.2	1.2	Infrequent	0.6	100	93.png
237.2	1.2	Frequent  	0.6	100	257.png
249.3	1.2	Frequent  	0.5	100	168.png
261.4	1.2	Frequent  	0.6	100	93.png
273.2	1.2	Frequent  	0.6	100	93.png
285.2	1.2	Frequent  	0.4	100	191.png
