onset	duration	trial_type	response_time	correct	stim_file
9.5	1.2	Frequent  	0.6	100	191.png
21.4	1.2	Frequent  	0.5	100	257.png
33.2	1.2	Infrequent	0.5	100	93.png
45.2	1.2	Frequent  	0.6	100	257.png
57.4	1.2	Frequent  	0.4	100	168.png
69.5	1.2	Infrequent	0.6	100	168.png
81.3	1.2	Frequent  	0.5	100	93.png
93.2	1.2	Frequent  	0.5	100	257.png
105.2	1.2	Infrequent	0.5	100	191.png
117.3	1.2	Frequent  	0.5	100	93.png
129.2	1.2	Frequent  	0.6	0	191.png
141.2	1.2	Frequent  	0.5	100	168.png
153.3	1.2	Frequent  	0.5	100	191.png
165.2	1.2	Frequent  	0.5	100	257.png
177.2	1.2	Infrequent	0.6	100	257.png
189.3	1.2	Frequent  	0.5	100	168.png
201.3	1.2	Frequent  	0.6	100	191.png
213.3	1.2	Frequent  	0.8	100	93.png
225.3	1.2	Frequent  	0.6	100	93.png
237.2	1.2	Frequent  	0.5	100	93.png
249.2	1.2	Frequent  	0.6	100	191.png
261.2	1.2	Frequent  	0.6	100	257.png
273.4	1.2	Frequent  	0.4	100	168.png
285.2	1.2	Frequent  	0.5	100	168.png
