onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.8	100	88.png
21.2	1.2	Frequent  	0.9	100	213.png
33.2	1.2	Frequent  	0.9	100	88.png
45.2	1.2	Frequent  	0.7	100	213.png
57.2	1.2	Frequent  	0.9	100	64.png
69.2	1.2	Frequent  	0.9	100	190.png
81.2	1.2	Frequent  	0.7	100	213.png
93.3	1.2	Frequent  	0.6	100	64.png
105.3	1.2	Frequent  	0.8	100	88.png
117.2	1.2	Frequent  	0.6	100	88.png
129.2	1.2	Frequent  	0.7	100	190.png
141.3	1.2	Frequent  	1.0	100	213.png
153.3	1.2	Frequent  	0.6	100	213.png
165.3	1.2	Frequent  	0.8	100	64.png
177.3	1.2	Infrequent	1.9	100	88.png
189.2	1.2	Frequent  	0.8	100	64.png
201.3	1.2	Frequent  	0.9	100	190.png
213.2	1.2	Frequent  	0.9	100	64.png
225.2	1.2	Infrequent	0.9	100	213.png
237.2	1.2	Infrequent	0.7	100	190.png
249.2	1.2	Frequent  	0.6	100	190.png
261.4	1.2	Frequent  	0.8	100	88.png
273.2	1.2	Frequent  	0.7	100	190.png
285.4	1.2	Infrequent	0.8	100	64.png
