onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.8	100	64.png
21.2	1.2	Frequent  	0.4	100	64.png
33.4	1.2	Frequent  	0.8	100	190.png
45.2	1.2	Frequent  	1.2	100	88.png
57.2	1.2	Frequent  	0.6	100	213.png
69.2	1.2	Frequent  	0.7	100	88.png
81.2	1.2	Frequent  	0.7	100	213.png
93.2	1.2	Frequent  	0.8	100	88.png
105.3	1.2	Infrequent	0.7	100	64.png
117.2	1.2	Frequent  	0.9	100	213.png
129.2	1.2	Frequent  	0.0	0	190.png
141.2	1.2	Frequent  	0.5	100	64.png
153.3	1.2	Frequent  	0.6	100	190.png
165.2	1.2	Infrequent	0.6	100	213.png
177.2	1.2	Frequent  	0.5	100	64.png
189.2	1.2	Frequent  	0.4	100	64.png
201.2	1.2	Frequent  	0.8	100	213.png
213.4	1.2	Infrequent	0.7	100	88.png
225.2	1.2	Frequent  	1.1	100	213.png
237.3	1.2	Frequent  	0.6	100	88.png
249.3	1.2	Frequent  	1.6	100	190.png
261.2	1.2	Frequent  	0.7	100	88.png
273.2	1.2	Frequent  	1.2	100	190.png
285.4	1.2	Infrequent	0.8	100	190.png
