onset	duration	trial_type	response_time	correct	stim_file
9.6	1.2	Frequent  	0.6	100	77.png
21.2	1.2	Infrequent	0.5	100	228.png
33.2	1.2	Frequent  	0.7	0	123.png
45.4	1.2	Frequent  	0.3	100	77.png
57.2	1.2	Frequent  	0.7	100	77.png
69.2	1.2	Infrequent	0.9	100	123.png
81.3	1.2	Frequent  	0.6	0	123.png
93.2	1.2	Frequent  	0.8	100	56.png
105.2	1.2	Infrequent	0.8	100	77.png
117.5	1.2	Frequent  	0.6	100	77.png
129.2	1.2	Frequent  	0.9	100	123.png
141.2	1.2	Frequent  	0.6	100	228.png
153.2	1.2	Frequent  	0.9	100	77.png
165.2	1.2	Frequent  	0.5	100	228.png
177.2	1.2	Frequent  	0.7	100	228.png
189.2	1.2	Frequent  	0.5	100	56.png
201.2	1.2	Frequent  	0.4	100	56.png
213.4	1.2	Infrequent	1.0	0	56.png
225.3	1.2	Frequent  	0.5	100	56.png
237.3	1.2	Frequent  	0.6	100	228.png
249.2	1.2	Frequent  	1.0	100	123.png
261.2	1.2	Frequent  	0.5	100	56.png
273.2	1.2	Frequent  	0.6	100	228.png
285.2	1.2	Frequent  	0.7	100	123.png
