onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.7	100	123.png
21.4	1.2	Frequent  	0.6	100	123.png
33.5	1.2	Frequent  	0.5	100	56.png
45.5	1.2	Frequent  	0.3	100	56.png
57.4	1.2	Frequent  	0.4	100	56.png
69.3	1.2	Frequent  	0.6	100	77.png
81.2	1.2	Frequent  	0.8	0	123.png
93.2	1.2	Frequent  	0.6	100	228.png
105.3	1.2	Frequent  	0.7	100	228.png
117.5	1.2	Frequent  	0.4	100	56.png
129.2	1.2	Frequent  	0.5	100	123.png
141.2	1.2	Frequent  	1.4	100	77.png
153.3	1.2	Frequent  	0.8	100	228.png
165.2	1.2	Frequent  	0.4	100	228.png
177.2	1.2	Infrequent	0.6	100	56.png
189.3	1.2	Frequent  	0.4	100	228.png
201.4	1.2	Infrequent	0.4	100	228.png
213.2	1.2	Frequent  	0.6	0	77.png
225.2	1.2	Frequent  	0.4	100	123.png
237.3	1.2	Frequent  	0.7	100	77.png
249.3	1.2	Frequent  	0.6	100	56.png
261.4	1.2	Infrequent	0.7	100	123.png
273.2	1.2	Frequent  	0.7	100	77.png
285.2	1.2	Infrequent	0.6	100	77.png
