onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.6	100	56.png
21.2	1.2	Frequent  	0.5	100	56.png
33.2	1.2	Frequent  	0.7	100	123.png
45.2	1.2	Frequent  	1.6	100	77.png
57.4	1.2	Frequent  	0.5	100	123.png
69.2	1.2	Frequent  	0.7	100	77.png
81.3	1.2	Frequent  	0.5	100	56.png
93.2	1.2	Frequent  	1.1	100	228.png
105.2	1.2	Infrequent	0.4	100	123.png
117.2	1.2	Infrequent	0.9	100	228.png
129.2	1.2	Frequent  	0.7	100	228.png
141.6	1.2	Frequent  	0.5	100	56.png
153.3	1.2	Frequent  	0.6	100	123.png
165.3	1.2	Frequent  	0.7	100	77.png
177.6	1.2	Frequent  	0.9	100	228.png
189.2	1.2	Frequent  	0.7	100	123.png
201.2	1.2	Frequent  	0.7	100	77.png
213.2	1.2	Frequent  	0.6	100	77.png
225.2	1.2	Frequent  	0.6	100	56.png
237.3	1.2	Infrequent	0.8	100	77.png
249.3	1.2	Frequent  	1.2	100	123.png
261.2	1.2	Frequent  	0.6	100	228.png
273.2	1.2	Frequent  	0.5	100	228.png
285.2	1.2	Infrequent	0.7	100	56.png
