onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	228.png
21.4	1.2	Infrequent	0.0	0	123.png
33.2	1.2	Frequent  	0.6	100	77.png
45.2	1.2	Frequent  	0.5	100	77.png
57.4	1.2	Infrequent	0.4	100	77.png
69.2	1.2	Frequent  	0.5	100	228.png
81.3	1.2	Frequent  	0.7	100	56.png
93.3	1.2	Frequent  	0.5	100	228.png
105.2	1.2	Frequent  	1.0	100	77.png
117.2	1.2	Frequent  	1.1	100	123.png
129.2	1.2	Frequent  	0.6	100	123.png
141.2	1.2	Frequent  	0.9	100	228.png
153.2	1.2	Infrequent	0.5	100	56.png
165.3	1.2	Frequent  	1.6	100	123.png
177.2	1.2	Frequent  	0.0	0	77.png
189.2	1.2	Frequent  	0.6	100	56.png
201.3	1.2	Frequent  	0.3	100	56.png
213.4	1.2	Frequent  	0.8	100	77.png
225.2	1.2	Frequent  	0.6	100	56.png
237.2	1.2	Infrequent	0.8	100	228.png
249.2	1.2	Frequent  	0.7	100	123.png
261.2	1.2	Frequent  	1.0	100	228.png
273.2	1.2	Frequent  	0.5	100	123.png
285.4	1.2	Frequent  	0.5	100	56.png
