onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.7	100	228.png
21.2	1.2	Frequent  	0.5	100	56.png
33.4	1.2	Frequent  	0.8	100	77.png
45.2	1.2	Frequent  	1.1	100	228.png
57.2	1.2	Frequent  	0.5	100	56.png
69.2	1.2	Frequent  	1.1	100	123.png
81.7	1.2	Frequent  	0.7	100	123.png
93.2	1.2	Infrequent	0.7	100	77.png
105.2	1.2	Frequent  	0.9	100	77.png
117.2	1.2	Frequent  	0.6	100	56.png
129.3	1.2	Frequent  	0.9	100	123.png
141.3	1.2	Frequent  	1.1	100	228.png
153.2	1.2	Frequent  	0.8	100	77.png
165.2	1.2	Infrequent	1.1	100	123.png
177.2	1.2	Frequent  	0.6	100	228.png
189.3	1.2	Frequent  	0.6	100	56.png
201.3	1.2	Infrequent	0.7	100	228.png
213.2	1.2	Frequent  	0.8	100	123.png
225.3	1.2	Frequent  	2.1	100	77.png
237.2	1.2	Frequent  	0.7	100	123.png
249.2	1.2	Frequent  	1.0	100	77.png
261.2	1.2	Frequent  	0.5	100	56.png
273.2	1.2	Frequent  	1.1	100	228.png
285.4	1.2	Infrequent	1.0	100	56.png
