onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.4	100	244.png
21.2	1.2	Frequent  	0.4	100	244.png
33.4	1.2	Frequent  	0.4	100	244.png
45.4	1.2	Frequent  	0.4	100	47.png
57.2	1.2	Frequent  	0.4	100	196.png
69.2	1.2	Frequent  	0.4	100	47.png
81.2	1.2	Infrequent	0.6	100	86.png
93.5	1.2	Frequent  	0.3	100	196.png
105.3	1.2	Frequent  	0.6	100	86.png
117.2	1.2	Frequent  	0.6	100	196.png
129.2	1.2	Infrequent	0.6	0	196.png
141.3	1.2	Frequent  	0.5	100	244.png
153.2	1.2	Infrequent	0.5	100	244.png
165.3	1.2	Frequent  	0.5	100	86.png
177.4	1.2	Frequent  	0.4	100	196.png
189.3	1.2	Frequent  	0.6	100	47.png
201.2	1.2	Infrequent	0.6	100	47.png
213.2	1.2	Frequent  	0.4	100	86.png
225.2	1.2	Frequent  	0.4	100	86.png
237.2	1.2	Frequent  	0.5	100	47.png
249.2	1.2	Frequent  	0.3	100	196.png
261.6	1.2	Frequent  	0.4	100	47.png
273.4	1.2	Frequent  	0.5	100	86.png
285.2	1.2	Frequent  	0.5	100	244.png
