onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Infrequent	0.5	100	196.png
21.2	1.2	Infrequent	0.5	100	244.png
33.2	1.2	Frequent  	0.7	0	244.png
45.5	1.2	Frequent  	0.5	100	86.png
57.4	1.2	Frequent  	0.6	100	244.png
69.5	1.2	Frequent  	0.8	100	47.png
81.2	1.2	Frequent  	0.6	100	47.png
93.2	1.2	Infrequent	0.6	100	86.png
105.2	1.2	Frequent  	0.5	100	196.png
117.2	1.2	Frequent  	0.8	100	86.png
129.2	1.2	Frequent  	0.5	100	244.png
141.3	1.2	Frequent  	0.7	100	47.png
153.6	1.2	Frequent  	0.5	100	196.png
165.2	1.2	Frequent  	0.5	100	47.png
177.2	1.2	Frequent  	0.4	100	244.png
189.2	1.2	Frequent  	0.4	100	244.png
201.6	1.2	Frequent  	0.7	100	47.png
213.2	1.2	Infrequent	0.8	100	47.png
225.3	1.2	Frequent  	0.0	0	86.png
237.2	1.2	Frequent  	0.7	100	196.png
249.3	1.2	Frequent  	1.0	100	86.png
261.4	1.2	Frequent  	1.0	100	196.png
273.2	1.2	Frequent  	0.6	100	86.png
285.2	1.2	Frequent  	1.0	100	196.png
