onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.6	100	86.png
21.2	1.2	Frequent  	0.4	100	86.png
33.2	1.2	Frequent  	0.4	100	244.png
45.2	1.2	Frequent  	0.4	100	196.png
57.2	1.2	Frequent  	0.5	100	244.png
69.3	1.2	Frequent  	0.3	100	196.png
81.2	1.2	Frequent  	0.3	100	196.png
93.2	1.2	Frequent  	0.4	100	244.png
105.2	1.2	Frequent  	0.6	100	47.png
117.3	1.2	Infrequent	0.5	100	86.png
129.2	1.2	Frequent  	0.5	100	196.png
141.2	1.2	Frequent  	0.4	100	196.png
153.2	1.2	Frequent  	0.6	100	86.png
165.2	1.2	Frequent  	0.4	100	244.png
177.4	1.2	Infrequent	0.6	100	244.png
189.4	1.2	Frequent  	0.7	100	47.png
201.4	1.2	Infrequent	0.6	100	196.png
213.3	1.2	Frequent  	0.6	100	86.png
225.2	1.2	Frequent  	0.6	100	47.png
237.2	1.2	Frequent  	0.6	100	47.png
249.2	1.2	Frequent  	0.6	100	244.png
261.2	1.2	Infrequent	0.8	100	47.png
273.4	1.2	Frequent  	0.6	100	47.png
285.4	1.2	Frequent  	0.5	100	86.png
