onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.4	100	244.png
21.4	1.2	Frequent  	0.4	100	86.png
33.2	1.2	Frequent  	0.4	100	196.png
45.2	1.2	Frequent  	0.4	100	244.png
57.2	1.2	Frequent  	0.3	100	196.png
69.5	1.2	Frequent  	0.4	100	196.png
81.5	1.2	Frequent  	0.4	100	244.png
93.2	1.2	Frequent  	0.3	100	244.png
105.2	1.2	Infrequent	0.9	100	86.png
117.2	1.2	Frequent  	0.4	100	196.png
129.2	1.2	Frequent  	0.7	100	86.png
141.2	1.2	Frequent  	0.5	100	86.png
153.2	1.2	Frequent  	0.4	100	244.png
165.2	1.2	Frequent  	1.0	100	47.png
177.2	1.2	Infrequent	0.6	100	244.png
189.2	1.2	Frequent  	0.7	100	47.png
201.2	1.2	Frequent  	0.6	100	47.png
213.3	1.2	Frequent  	0.4	100	86.png
225.2	1.2	Infrequent	0.7	100	47.png
237.3	1.2	Infrequent	0.6	100	196.png
249.2	1.2	Frequent  	0.6	100	47.png
261.2	1.2	Frequent  	1.0	100	47.png
273.2	1.2	Frequent  	0.6	100	86.png
285.2	1.2	Frequent  	0.5	100	196.png
