onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	1.2	100	159.png
21.4	1.2	Frequent  	0.6	100	30.png
33.2	1.2	Frequent  	0.5	100	30.png
45.2	1.2	Frequent  	0.8	100	51.png
57.2	1.2	Frequent  	0.6	100	30.png
69.3	1.2	Frequent  	0.6	100	51.png
81.2	1.2	Frequent  	0.4	100	51.png
93.2	1.2	Frequent  	0.5	100	198.png
105.5	1.2	Frequent  	0.6	100	159.png
117.3	1.2	Frequent  	0.7	100	159.png
129.2	1.2	Frequent  	0.8	100	198.png
141.3	1.2	Infrequent	0.6	100	198.png
153.2	1.2	Frequent  	1.2	100	159.png
165.2	1.2	Frequent  	0.4	100	159.png
177.2	1.2	Frequent  	1.3	100	51.png
189.7	1.2	Infrequent	1.3	100	51.png
201.2	1.2	Frequent  	0.5	100	51.png
213.3	1.2	Frequent  	0.4	100	30.png
225.2	1.2	Frequent  	0.8	100	198.png
237.2	1.2	Infrequent	0.7	100	159.png
249.3	1.2	Frequent  	0.5	100	30.png
261.2	1.2	Frequent  	0.8	100	198.png
273.2	1.2	Infrequent	0.5	0	30.png
285.2	1.2	Frequent  	0.8	100	198.png
