onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	1.4	0	51.png
21.2	1.2	Frequent  	1.3	0	51.png
33.4	1.2	Frequent  	0.7	100	159.png
45.2	1.2	Frequent  	1.1	100	198.png
57.4	1.2	Frequent  	1.0	0	51.png
69.5	1.2	Frequent  	0.5	100	30.png
81.2	1.2	Infrequent	1.1	100	198.png
93.2	1.2	Frequent  	0.7	100	51.png
105.2	1.2	Frequent  	0.6	100	30.png
117.2	1.2	Frequent  	0.9	100	198.png
129.2	1.2	Infrequent	0.7	100	159.png
141.2	1.2	Infrequent	0.8	100	30.png
153.2	1.2	Frequent  	0.8	100	159.png
165.2	1.2	Frequent  	0.5	100	30.png
177.3	1.2	Frequent  	0.8	100	159.png
189.3	1.2	Frequent  	1.1	100	198.png
201.2	1.2	Frequent  	0.5	100	30.png
213.2	1.2	Frequent  	0.8	100	51.png
225.2	1.2	Frequent  	0.6	100	30.png
237.2	1.2	Frequent  	0.9	100	198.png
249.2	1.2	Frequent  	0.7	100	159.png
261.6	1.2	Frequent  	0.9	100	159.png
273.4	1.2	Infrequent	1.4	100	51.png
285.2	1.2	Frequent  	0.8	100	198.png
