onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Infrequent	0.6	100	159.png
21.2	1.2	Infrequent	0.5	100	30.png
33.2	1.2	Frequent  	0.8	100	51.png
45.2	1.2	Frequent  	0.8	0	159.png
57.4	1.2	Frequent  	0.6	100	30.png
69.2	1.2	Frequent  	0.6	100	30.png
81.2	1.2	Frequent  	1.4	100	198.png
93.2	1.2	Infrequent	0.6	100	198.png
105.5	1.2	Frequent  	0.7	100	51.png
117.3	1.2	Frequent  	1.3	100	159.png
129.2	1.2	Frequent  	0.5	100	30.png
141.3	1.2	Infrequent	1.0	100	51.png
153.2	1.2	Frequent  	0.8	100	51.png
165.7	1.2	Frequent  	0.9	100	159.png
177.4	1.2	Frequent  	0.8	100	51.png
189.3	1.2	Frequent  	0.6	100	159.png
201.2	1.2	Frequent  	0.5	100	30.png
213.2	1.2	Frequent  	0.5	100	30.png
225.2	1.2	Frequent  	0.7	100	51.png
237.4	1.2	Frequent  	0.5	100	159.png
249.3	1.2	Frequent  	0.9	100	198.png
261.2	1.2	Frequent  	0.6	100	198.png
273.4	1.2	Frequent  	0.7	100	198.png
285.2	1.2	Frequent  	0.6	100	198.png
