onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.6	100	51.png
21.2	1.2	Frequent  	0.5	100	198.png
33.2	1.2	Frequent  	0.5	100	159.png
45.2	1.2	Infrequent	0.7	100	198.png
57.4	1.2	Frequent  	0.7	100	51.png
69.2	1.2	Frequent  	0.4	100	51.png
81.2	1.2	Frequent  	0.5	100	30.png
93.2	1.2	Frequent  	0.6	100	51.png
105.2	1.2	Frequent  	0.5	100	198.png
117.2	1.2	Frequent  	0.6	100	159.png
129.2	1.2	Frequent  	0.9	100	198.png
141.2	1.2	Infrequent	0.7	100	51.png
153.2	1.2	Frequent  	0.9	0	159.png
165.2	1.2	Infrequent	0.7	100	30.png
177.3	1.2	Frequent  	0.4	100	30.png
189.2	1.2	Frequent  	0.6	100	51.png
201.2	1.2	Infrequent	0.7	100	159.png
213.2	1.2	Frequent  	0.7	100	198.png
225.2	1.2	Frequent  	0.6	100	30.png
237.6	1.2	Frequent  	0.5	100	30.png
249.4	1.2	Frequent  	0.7	100	198.png
261.2	1.2	Frequent  	0.5	100	159.png
273.2	1.2	Frequent  	0.4	100	159.png
285.4	1.2	Frequent  	0.7	100	30.png
