onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.8	100	159.png
21.2	1.2	Frequent  	0.4	100	159.png
33.2	1.2	Frequent  	0.4	100	159.png
45.2	1.2	Frequent  	0.8	100	198.png
57.2	1.2	Infrequent	0.6	100	198.png
69.2	1.2	Frequent  	0.6	100	30.png
81.2	1.2	Frequent  	0.6	100	198.png
93.5	1.2	Frequent  	0.7	100	198.png
105.3	1.2	Frequent  	0.9	100	51.png
117.2	1.2	Frequent  	0.5	100	30.png
129.3	1.2	Frequent  	1.1	100	198.png
141.2	1.2	Frequent  	0.8	100	51.png
153.4	1.2	Frequent  	0.5	100	30.png
165.2	1.2	Frequent  	0.4	100	30.png
177.2	1.2	Frequent  	0.7	100	51.png
189.4	1.2	Frequent  	0.6	0	159.png
201.2	1.2	Frequent  	0.6	100	30.png
213.2	1.2	Infrequent	0.6	100	30.png
225.2	1.2	Frequent  	0.9	100	198.png
237.3	1.2	Frequent  	0.7	0	51.png
249.2	1.2	Infrequent	0.8	0	51.png
261.2	1.2	Infrequent	1.1	100	159.png
273.2	1.2	Frequent  	0.5	100	159.png
285.2	1.2	Frequent  	0.8	100	51.png
