onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.5	100	199.png
21.2	1.2	Frequent  	0.8	100	39.png
33.5	1.2	Frequent  	0.5	100	61.png
45.5	1.2	Frequent  	1.8	100	199.png
57.2	1.2	Infrequent	0.6	100	199.png
69.2	1.2	Frequent  	0.5	100	199.png
81.2	1.2	Frequent  	0.5	100	61.png
93.2	1.2	Frequent  	0.9	100	150.png
105.2	1.2	Frequent  	0.6	100	150.png
117.3	1.2	Frequent  	0.8	100	199.png
129.2	1.2	Frequent  	1.0	100	39.png
141.2	1.2	Frequent  	0.5	100	150.png
153.2	1.2	Frequent  	0.6	100	61.png
165.3	1.2	Frequent  	0.6	100	61.png
177.2	1.2	Frequent  	1.1	100	39.png
189.3	1.2	Frequent  	0.7	100	39.png
201.2	1.2	Frequent  	0.6	100	150.png
213.2	1.2	Infrequent	0.0	0	150.png
225.2	1.2	Frequent  	0.5	100	61.png
237.2	1.2	Frequent  	1.1	100	39.png
249.2	1.2	Infrequent	0.5	100	39.png
261.2	1.2	Frequent  	0.9	100	150.png
273.2	1.2	Frequent  	1.8	100	199.png
285.4	1.2	Infrequent	0.5	100	61.png
