onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	1.0	100	150.png
21.2	1.2	Frequent  	0.4	100	150.png
33.2	1.2	Frequent  	0.8	100	199.png
45.2	1.2	Frequent  	0.5	100	61.png
57.4	1.2	Frequent  	0.6	100	39.png
69.2	1.2	Frequent  	0.5	100	61.png
81.2	1.2	Frequent  	0.7	100	199.png
93.2	1.2	Frequent  	0.7	100	150.png
105.2	1.2	Infrequent	0.7	100	199.png
117.3	1.2	Frequent  	0.7	100	39.png
129.2	1.2	Frequent  	0.6	100	61.png
141.3	1.2	Frequent  	0.6	100	61.png
153.4	1.2	Infrequent	0.5	100	61.png
165.2	1.2	Frequent  	1.1	100	150.png
177.2	1.2	Frequent  	0.6	100	150.png
189.2	1.2	Infrequent	0.9	100	39.png
201.3	1.2	Frequent  	0.5	100	39.png
213.2	1.2	Frequent  	0.5	100	39.png
225.3	1.2	Infrequent	0.6	100	150.png
237.2	1.2	Frequent  	0.0	0	61.png
249.2	1.2	Frequent  	0.7	100	199.png
261.2	1.2	Frequent  	0.5	100	199.png
273.2	1.2	Frequent  	0.0	0	199.png
285.2	1.2	Frequent  	0.5	100	39.png
