onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.6	100	199.png
21.2	1.2	Frequent  	0.5	100	61.png
33.2	1.2	Frequent  	0.6	100	150.png
45.2	1.2	Infrequent	0.8	100	199.png
57.2	1.2	Frequent  	0.5	100	61.png
69.2	1.2	Frequent  	0.7	100	39.png
81.3	1.2	Infrequent	0.6	100	61.png
93.2	1.2	Frequent  	0.8	100	199.png
105.3	1.2	Frequent  	0.0	0	150.png
117.3	1.2	Frequent  	0.7	100	39.png
129.2	1.2	Infrequent	0.7	100	150.png
141.2	1.2	Frequent  	0.9	100	199.png
153.3	1.2	Frequent  	0.8	100	39.png
165.2	1.2	Frequent  	0.8	100	61.png
177.3	1.2	Frequent  	0.5	100	61.png
189.6	1.2	Frequent  	1.2	100	199.png
201.2	1.2	Frequent  	0.6	100	199.png
213.2	1.2	Frequent  	0.7	100	150.png
225.2	1.2	Frequent  	0.6	100	150.png
237.2	1.2	Frequent  	1.1	100	39.png
249.2	1.2	Frequent  	0.6	100	61.png
261.4	1.2	Frequent  	0.0	0	150.png
273.4	1.2	Infrequent	0.6	100	39.png
285.4	1.2	Frequent  	0.5	100	39.png
