onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.4	100	61.png
21.2	1.2	Frequent  	0.4	100	61.png
33.4	1.2	Frequent  	0.6	100	150.png
45.4	1.2	Frequent  	0.7	100	39.png
57.5	1.2	Infrequent	0.9	100	39.png
69.2	1.2	Frequent  	0.9	100	199.png
81.3	1.2	Frequent  	0.6	100	61.png
93.2	1.2	Frequent  	0.9	100	150.png
105.3	1.2	Frequent  	0.6	100	39.png
117.2	1.2	Infrequent	0.7	100	150.png
129.3	1.2	Infrequent	0.7	100	199.png
141.3	1.2	Frequent  	0.8	100	199.png
153.2	1.2	Frequent  	0.8	100	150.png
165.2	1.2	Infrequent	0.6	100	61.png
177.2	1.2	Frequent  	0.8	100	39.png
189.2	1.2	Frequent  	1.3	100	39.png
201.2	1.2	Frequent  	1.8	100	199.png
213.2	1.2	Frequent  	0.5	100	61.png
225.3	1.2	Frequent  	0.8	100	39.png
237.3	1.2	Frequent  	0.6	100	61.png
249.2	1.2	Frequent  	0.9	100	150.png
261.2	1.2	Frequent  	0.6	100	150.png
273.2	1.2	Frequent  	1.5	0	199.png
285.4	1.2	Frequent  	0.6	100	199.png
