onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.5	100	215.png
21.4	1.2	Frequent  	0.6	100	224.png
33.2	1.2	Frequent  	0.4	100	7.png
45.4	1.2	Infrequent	0.5	100	224.png
57.2	1.2	Frequent  	0.5	100	224.png
69.2	1.2	Frequent  	0.6	100	7.png
81.2	1.2	Frequent  	0.8	100	224.png
93.5	1.2	Frequent  	0.5	100	215.png
105.2	1.2	Infrequent	0.5	100	215.png
117.5	1.2	Frequent  	0.5	100	224.png
129.2	1.2	Infrequent	0.5	100	112.png
141.2	1.2	Frequent  	0.4	100	112.png
153.2	1.2	Frequent  	0.4	100	112.png
165.2	1.2	Frequent  	0.6	0	215.png
177.2	1.2	Infrequent	0.5	100	7.png
189.3	1.2	Frequent  	0.6	100	7.png
201.2	1.2	Frequent  	0.6	100	215.png
213.3	1.2	Frequent  	0.5	100	112.png
225.2	1.2	Frequent  	0.5	100	112.png
237.3	1.2	Frequent  	0.7	100	7.png
249.2	1.2	Frequent  	0.6	100	224.png
261.4	1.2	Frequent  	0.5	100	112.png
273.4	1.2	Frequent  	0.6	100	215.png
285.4	1.2	Frequent  	0.6	100	7.png
