onset	duration	trial_type	response_time	correct	stim_file
9.5	1.2	Frequent  	0.5	100	112.png
21.2	1.2	Infrequent	0.5	100	7.png
33.2	1.2	Frequent  	0.5	100	7.png
45.2	1.2	Frequent  	0.6	100	215.png
57.2	1.2	Frequent  	0.5	100	224.png
69.3	1.2	Frequent  	0.6	100	7.png
81.2	1.2	Frequent  	0.6	100	224.png
93.2	1.2	Frequent  	0.4	100	224.png
105.3	1.2	Infrequent	0.4	100	215.png
117.5	1.2	Frequent  	0.6	100	7.png
129.2	1.2	Frequent  	0.5	100	112.png
141.4	1.2	Frequent  	0.4	100	224.png
153.2	1.2	Infrequent	0.5	100	224.png
165.2	1.2	Frequent  	0.5	100	215.png
177.3	1.2	Frequent  	0.4	100	112.png
189.2	1.2	Frequent  	0.5	100	112.png
201.3	1.2	Frequent  	0.5	100	224.png
213.2	1.2	Frequent  	0.5	100	215.png
225.2	1.2	Infrequent	0.5	100	112.png
237.2	1.2	Frequent  	0.5	100	215.png
249.3	1.2	Frequent  	0.7	100	7.png
261.2	1.2	Frequent  	0.5	100	7.png
273.2	1.2	Frequent  	0.5	100	215.png
285.2	1.2	Frequent  	0.5	100	112.png
