onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	224.png
21.2	1.2	Infrequent	0.5	100	112.png
33.4	1.2	Infrequent	0.6	100	215.png
45.5	1.2	Frequent  	0.7	100	215.png
57.2	1.2	Frequent  	0.5	100	112.png
69.2	1.2	Frequent  	0.5	100	224.png
81.3	1.2	Frequent  	0.6	100	224.png
93.2	1.2	Frequent  	0.6	100	7.png
105.2	1.2	Frequent  	0.4	100	112.png
117.2	1.2	Frequent  	0.5	100	224.png
129.3	1.2	Frequent  	0.5	100	7.png
141.2	1.2	Frequent  	0.5	100	112.png
153.2	1.2	Frequent  	0.6	100	215.png
165.2	1.2	Infrequent	0.6	100	224.png
177.2	1.2	Frequent  	0.5	100	224.png
189.2	1.2	Frequent  	0.6	100	215.png
201.3	1.2	Frequent  	0.5	100	215.png
213.2	1.2	Frequent  	0.4	100	215.png
225.3	1.2	Frequent  	0.6	100	7.png
237.6	1.2	Frequent  	0.5	100	112.png
249.7	1.2	Frequent  	0.6	100	7.png
261.4	1.2	Frequent  	0.4	100	112.png
273.4	1.2	Frequent  	0.5	100	7.png
285.2	1.2	Infrequent	0.6	100	7.png
