onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.7	100	136.png
21.2	1.2	Frequent  	0.7	100	237.png
33.2	1.2	Frequent  	0.5	100	23.png
45.2	1.2	Infrequent	0.6	100	136.png
57.2	1.2	Frequent  	0.4	100	49.png
69.5	1.2	Frequent  	0.5	0	237.png
81.5	1.2	Frequent  	0.5	100	237.png
93.2	1.2	Frequent  	0.6	100	136.png
105.5	1.2	Frequent  	0.5	100	23.png
117.2	1.2	Frequent  	0.6	100	136.png
129.2	1.2	Frequent  	0.5	100	23.png
141.2	1.2	Infrequent	0.5	100	49.png
153.3	1.2	Frequent  	0.7	100	237.png
165.3	1.2	Frequent  	0.5	100	23.png
177.2	1.2	Frequent  	0.4	100	49.png
189.3	1.2	Frequent  	0.6	100	237.png
201.2	1.2	Infrequent	0.6	100	23.png
213.2	1.2	Frequent  	0.6	100	136.png
225.2	1.2	Frequent  	0.4	100	49.png
237.2	1.2	Frequent  	0.5	100	23.png
249.2	1.2	Frequent  	0.4	100	49.png
261.2	1.2	Frequent  	0.5	100	136.png
273.2	1.2	Infrequent	0.8	100	237.png
285.2	1.2	Frequent  	0.6	100	49.png
