onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.6	100	237.png
21.2	1.2	Frequent  	0.6	0	136.png
33.4	1.2	Frequent  	0.6	100	49.png
45.4	1.2	Frequent  	0.6	100	23.png
57.5	1.2	Frequent  	0.6	100	237.png
69.2	1.2	Infrequent	0.6	100	237.png
81.2	1.2	Frequent  	0.6	100	237.png
93.2	1.2	Infrequent	0.7	100	49.png
105.2	1.2	Frequent  	0.6	100	237.png
117.2	1.2	Frequent  	0.6	100	23.png
129.2	1.2	Frequent  	1.1	0	136.png
141.3	1.2	Frequent  	0.6	100	49.png
153.2	1.2	Frequent  	0.5	100	49.png
165.2	1.2	Frequent  	0.9	0	136.png
177.3	1.2	Frequent  	1.6	100	136.png
189.2	1.2	Frequent  	0.5	100	49.png
201.2	1.2	Frequent  	0.6	100	23.png
213.2	1.2	Infrequent	0.7	100	136.png
225.6	1.2	Frequent  	0.6	100	23.png
237.2	1.2	Frequent  	0.6	100	49.png
249.3	1.2	Frequent  	0.5	100	23.png
261.2	1.2	Infrequent	0.6	100	23.png
273.2	1.2	Frequent  	0.7	100	136.png
285.2	1.2	Frequent  	0.5	100	237.png
