onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.9	100	113.png
21.2	1.2	Frequent  	1.0	100	139.png
33.2	1.2	Frequent  	0.6	100	221.png
45.2	1.2	Frequent  	1.1	100	113.png
57.2	1.2	Frequent  	0.6	100	142.png
69.3	1.2	Infrequent	0.8	100	142.png
81.5	1.2	Infrequent	1.2	100	113.png
93.3	1.2	Frequent  	0.9	100	139.png
105.2	1.2	Infrequent	0.7	100	139.png
117.3	1.2	Frequent  	0.7	100	221.png
129.2	1.2	Frequent  	0.8	100	142.png
141.3	1.2	Frequent  	1.9	100	139.png
153.2	1.2	Frequent  	1.1	100	113.png
165.6	1.2	Frequent  	0.6	100	221.png
177.2	1.2	Frequent  	0.8	100	113.png
189.2	1.2	Frequent  	0.8	100	142.png
201.2	1.2	Frequent  	0.6	100	142.png
213.2	1.2	Frequent  	0.8	100	113.png
225.2	1.2	Frequent  	0.6	100	142.png
237.2	1.2	Frequent  	0.6	100	221.png
249.2	1.2	Frequent  	0.8	100	139.png
261.4	1.2	Frequent  	0.5	100	221.png
273.4	1.2	Frequent  	0.6	100	139.png
285.6	1.2	Infrequent	0.6	100	221.png
