onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.6	100	142.png
21.4	1.2	Frequent  	0.5	100	221.png
33.4	1.2	Frequent  	0.6	100	139.png
45.4	1.2	Frequent  	0.4	100	139.png
57.2	1.2	Frequent  	0.5	100	221.png
69.3	1.2	Frequent  	0.8	100	113.png
81.2	1.2	Frequent  	0.6	100	142.png
93.2	1.2	Infrequent	0.5	100	142.png
105.3	1.2	Frequent  	0.5	100	139.png
117.5	1.2	Frequent  	0.4	100	139.png
129.2	1.2	Infrequent	0.6	100	139.png
141.2	1.2	Infrequent	0.8	100	113.png
153.2	1.2	Infrequent	0.8	100	221.png
165.2	1.2	Frequent  	0.6	100	113.png
177.3	1.2	Frequent  	0.4	100	221.png
189.6	1.2	Frequent  	0.6	100	113.png
201.3	1.2	Frequent  	0.6	100	142.png
213.2	1.2	Frequent  	0.7	100	139.png
225.2	1.2	Frequent  	0.6	100	221.png
237.2	1.2	Frequent  	0.4	100	221.png
249.3	1.2	Frequent  	0.6	100	113.png
261.2	1.2	Frequent  	0.6	100	113.png
273.2	1.2	Frequent  	0.6	100	142.png
285.2	1.2	Frequent  	0.7	100	142.png
