onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.7	100	113.png
21.2	1.2	Frequent  	0.5	100	221.png
33.4	1.2	Frequent  	0.6	100	113.png
45.2	1.2	Frequent  	0.6	100	142.png
57.4	1.2	Frequent  	0.6	100	221.png
69.2	1.2	Frequent  	0.9	100	139.png
81.2	1.2	Frequent  	0.7	100	139.png
93.2	1.2	Infrequent	0.8	100	139.png
105.2	1.2	Frequent  	0.7	100	142.png
117.2	1.2	Infrequent	0.6	100	142.png
129.3	1.2	Frequent  	0.6	100	142.png
141.2	1.2	Frequent  	0.6	100	142.png
153.2	1.2	Infrequent	0.8	100	113.png
165.2	1.2	Frequent  	0.8	100	139.png
177.3	1.2	Frequent  	0.6	100	139.png
189.2	1.2	Frequent  	0.8	100	113.png
201.3	1.2	Frequent  	0.7	100	142.png
213.6	1.2	Frequent  	0.6	100	221.png
225.2	1.2	Frequent  	0.9	100	113.png
237.4	1.2	Frequent  	0.7	100	221.png
249.2	1.2	Infrequent	0.6	100	221.png
261.4	1.2	Frequent  	0.7	100	139.png
273.4	1.2	Frequent  	0.6	100	221.png
285.2	1.2	Frequent  	0.6	100	113.png
