onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Infrequent	0.6	100	161.png
21.4	1.2	Frequent  	0.7	100	164.png
33.2	1.2	Frequent  	0.6	100	126.png
45.2	1.2	Infrequent	0.5	100	126.png
57.2	1.2	Frequent  	0.6	100	126.png
69.2	1.2	Frequent  	0.7	100	43.png
81.2	1.2	Frequent  	0.6	100	126.png
93.2	1.2	Frequent  	0.8	100	161.png
105.2	1.2	Infrequent	0.6	100	43.png
117.2	1.2	Frequent  	0.5	100	126.png
129.2	1.2	Frequent  	0.5	100	161.png
141.2	1.2	Frequent  	0.6	100	43.png
153.2	1.2	Frequent  	0.6	100	164.png
165.4	1.2	Frequent  	0.6	100	43.png
177.2	1.2	Frequent  	0.5	100	43.png
189.2	1.2	Frequent  	0.5	100	126.png
201.2	1.2	Frequent  	0.8	100	164.png
213.2	1.2	Frequent  	0.6	100	164.png
225.6	1.2	Frequent  	0.6	100	164.png
237.3	1.2	Frequent  	0.6	100	43.png
249.2	1.2	Infrequent	0.6	100	164.png
261.2	1.2	Frequent  	0.7	100	161.png
273.4	1.2	Frequent  	0.5	100	161.png
285.4	1.2	Frequent  	0.8	100	161.png
