onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	161.png
21.4	1.2	Frequent  	0.4	100	164.png
33.5	1.2	Frequent  	0.6	100	43.png
45.2	1.2	Frequent  	0.4	100	164.png
57.2	1.2	Frequent  	0.4	100	164.png
69.7	1.2	Frequent  	0.6	100	126.png
81.3	1.2	Frequent  	0.4	100	164.png
93.2	1.2	Frequent  	0.6	100	126.png
105.3	1.2	Frequent  	0.3	100	126.png
117.2	1.2	Infrequent	0.7	100	161.png
129.3	1.2	Infrequent	0.5	100	164.png
141.4	1.2	Frequent  	0.4	100	43.png
153.4	1.2	Frequent  	0.5	100	43.png
165.2	1.2	Frequent  	0.4	100	161.png
177.2	1.2	Frequent  	0.5	100	126.png
189.4	1.2	Frequent  	0.4	100	43.png
201.3	1.2	Frequent  	0.5	100	164.png
213.2	1.2	Frequent  	0.5	100	43.png
225.3	1.2	Infrequent	0.7	100	43.png
237.2	1.2	Frequent  	0.6	100	161.png
249.2	1.2	Infrequent	0.6	100	126.png
261.2	1.2	Frequent  	0.5	100	126.png
273.2	1.2	Frequent  	0.7	100	161.png
285.2	1.2	Frequent  	0.4	100	161.png
