onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	1.0	100	43.png
21.2	1.2	Frequent  	0.6	0	161.png
33.4	1.2	Infrequent	0.6	100	126.png
45.2	1.2	Frequent  	0.7	100	164.png
57.2	1.2	Frequent  	0.5	100	126.png
69.2	1.2	Frequent  	0.7	100	161.png
81.2	1.2	Frequent  	0.5	0	43.png
93.3	1.2	Frequent  	0.5	100	43.png
105.2	1.2	Frequent  	0.6	100	164.png
117.2	1.2	Frequent  	0.5	100	164.png
129.2	1.2	Frequent  	0.4	0	43.png
141.3	1.2	Frequent  	0.5	100	126.png
153.3	1.2	Frequent  	0.6	100	126.png
165.3	1.2	Infrequent	0.4	100	164.png
177.3	1.2	Frequent  	0.6	100	161.png
189.2	1.2	Frequent  	0.5	100	126.png
201.2	1.2	Frequent  	0.6	100	161.png
213.3	1.2	Frequent  	0.5	100	126.png
225.2	1.2	Frequent  	0.6	100	43.png
237.2	1.2	Infrequent	0.5	0	161.png
249.3	1.2	Frequent  	0.6	100	164.png
261.2	1.2	Frequent  	0.6	100	161.png
273.6	1.2	Frequent  	0.4	100	164.png
285.4	1.2	Infrequent	0.4	100	43.png
