onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Infrequent	0.6	100	253.png
21.4	1.2	Frequent  	0.6	100	226.png
33.2	1.2	Frequent  	0.5	100	54.png
45.2	1.2	Frequent  	0.6	100	226.png
57.4	1.2	Infrequent	0.6	100	226.png
69.3	1.2	Frequent  	0.6	100	253.png
81.2	1.2	Infrequent	0.6	100	256.png
93.2	1.2	Frequent  	0.5	100	256.png
105.3	1.2	Frequent  	0.4	100	256.png
117.2	1.2	Frequent  	0.5	100	226.png
129.2	1.2	Frequent  	0.6	100	253.png
141.7	1.2	Frequent  	0.5	100	253.png
153.2	1.2	Frequent  	0.6	100	226.png
165.2	1.2	Frequent  	0.6	100	256.png
177.2	1.2	Frequent  	0.5	100	256.png
189.2	1.2	Frequent  	0.7	100	54.png
201.2	1.2	Frequent  	0.5	100	253.png
213.3	1.2	Frequent  	0.6	100	54.png
225.2	1.2	Frequent  	0.5	100	54.png
237.2	1.2	Frequent  	0.5	100	54.png
249.2	1.2	Frequent  	0.6	100	253.png
261.2	1.2	Frequent  	0.6	100	226.png
273.2	1.2	Frequent  	0.5	100	256.png
285.4	1.2	Infrequent	0.6	100	54.png
