onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.8	100	226.png
21.2	1.2	Frequent  	0.6	100	253.png
33.4	1.2	Frequent  	0.5	100	256.png
45.2	1.2	Frequent  	0.6	100	253.png
57.5	1.2	Frequent  	0.5	100	253.png
69.2	1.2	Infrequent	0.5	0	226.png
81.2	1.2	Frequent  	0.6	100	226.png
93.2	1.2	Frequent  	0.7	100	253.png
105.2	1.2	Infrequent	0.8	100	54.png
117.2	1.2	Frequent  	0.6	100	54.png
129.2	1.2	Frequent  	0.6	100	253.png
141.3	1.2	Frequent  	0.5	100	256.png
153.3	1.2	Frequent  	0.5	100	256.png
165.2	1.2	Frequent  	0.6	100	226.png
177.3	1.2	Frequent  	0.8	100	54.png
189.3	1.2	Frequent  	0.7	100	226.png
201.4	1.2	Infrequent	0.7	100	253.png
213.2	1.2	Frequent  	0.5	100	256.png
225.2	1.2	Frequent  	0.6	100	226.png
237.2	1.2	Frequent  	0.5	0	54.png
249.6	1.2	Frequent  	0.5	100	54.png
261.2	1.2	Frequent  	0.5	100	54.png
273.2	1.2	Frequent  	0.5	100	256.png
285.2	1.2	Infrequent	0.5	100	256.png
