onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.7	100	202.png
21.2	1.2	Frequent  	0.7	100	247.png
33.2	1.2	Frequent  	0.4	100	247.png
45.2	1.2	Frequent  	0.8	100	22.png
57.2	1.2	Frequent  	0.7	100	202.png
69.2	1.2	Frequent  	0.4	100	22.png
81.2	1.2	Frequent  	0.8	100	66.png
93.2	1.2	Frequent  	0.7	100	66.png
105.3	1.2	Frequent  	0.4	100	247.png
117.3	1.2	Infrequent	0.9	100	202.png
129.2	1.2	Frequent  	0.7	100	202.png
141.7	1.2	Frequent  	0.7	100	22.png
153.3	1.2	Frequent  	0.5	100	247.png
165.4	1.2	Infrequent	0.7	100	247.png
177.4	1.2	Infrequent	0.7	100	66.png
189.2	1.2	Frequent  	0.7	100	66.png
201.2	1.2	Frequent  	0.7	100	22.png
213.3	1.2	Frequent  	0.5	100	22.png
225.2	1.2	Frequent  	0.8	100	202.png
237.2	1.2	Frequent  	0.7	100	66.png
249.2	1.2	Frequent  	0.9	100	202.png
261.2	1.2	Infrequent	0.6	100	22.png
273.2	1.2	Frequent  	0.4	100	247.png
285.4	1.2	Frequent  	0.4	100	66.png
