onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.7	100	202.png
21.4	1.2	Frequent  	0.6	100	202.png
33.2	1.2	Frequent  	0.9	0	66.png
45.2	1.2	Frequent  	0.8	100	202.png
57.2	1.2	Frequent  	0.6	100	22.png
69.2	1.2	Frequent  	0.6	100	22.png
81.5	1.2	Frequent  	0.6	100	247.png
93.5	1.2	Infrequent	0.6	100	247.png
105.3	1.2	Frequent  	1.0	100	202.png
117.5	1.2	Frequent  	0.5	100	66.png
129.3	1.2	Frequent  	0.4	100	247.png
141.2	1.2	Frequent  	0.4	100	247.png
153.2	1.2	Infrequent	0.7	100	22.png
165.7	1.2	Frequent  	0.7	100	66.png
177.2	1.2	Frequent  	0.5	100	66.png
189.4	1.2	Frequent  	0.5	100	22.png
201.2	1.2	Frequent  	0.4	100	247.png
213.2	1.2	Infrequent	0.9	100	202.png
225.4	1.2	Infrequent	0.7	100	66.png
237.3	1.2	Frequent  	0.9	100	22.png
249.3	1.2	Frequent  	0.5	100	247.png
261.2	1.2	Frequent  	0.6	100	22.png
273.4	1.2	Frequent  	0.8	100	202.png
285.4	1.2	Frequent  	0.7	100	66.png
