onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	15.png
21.2	1.2	Frequent  	0.6	100	169.png
33.4	1.2	Frequent  	0.5	100	169.png
45.5	1.2	Frequent  	0.5	100	15.png
57.2	1.2	Infrequent	0.5	100	207.png
69.2	1.2	Frequent  	0.4	100	15.png
81.5	1.2	Frequent  	0.5	100	206.png
93.2	1.2	Frequent  	0.5	100	206.png
105.3	1.2	Frequent  	0.5	100	206.png
117.3	1.2	Frequent  	0.3	100	207.png
129.2	1.2	Frequent  	0.4	100	15.png
141.2	1.2	Frequent  	0.5	100	207.png
153.2	1.2	Frequent  	0.5	100	169.png
165.2	1.2	Frequent  	0.3	100	207.png
177.2	1.2	Infrequent	0.6	100	206.png
189.3	1.2	Infrequent	0.4	100	15.png
201.2	1.2	Frequent  	0.4	0	15.png
213.2	1.2	Frequent  	0.6	100	206.png
225.2	1.2	Frequent  	0.4	100	207.png
237.3	1.2	Frequent  	0.5	100	169.png
249.2	1.2	Frequent  	0.3	100	207.png
261.2	1.2	Frequent  	0.6	100	169.png
273.2	1.2	Frequent  	0.5	100	206.png
285.2	1.2	Infrequent	0.7	100	169.png
