onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	15.png
21.2	1.2	Frequent  	0.4	100	206.png
33.2	1.2	Frequent  	0.4	100	206.png
45.2	1.2	Infrequent	0.6	100	15.png
57.2	1.2	Infrequent	0.4	0	206.png
69.5	1.2	Frequent  	0.6	100	206.png
81.2	1.2	Frequent  	0.5	100	15.png
93.2	1.2	Frequent  	0.5	100	207.png
105.2	1.2	Infrequent	0.5	100	169.png
117.2	1.2	Frequent  	0.6	100	15.png
129.2	1.2	Frequent  	0.5	100	207.png
141.3	1.2	Frequent  	0.6	100	169.png
153.2	1.2	Frequent  	0.9	100	206.png
165.2	1.2	Infrequent	0.5	100	207.png
177.2	1.2	Frequent  	0.5	100	15.png
189.2	1.2	Frequent  	0.5	100	169.png
201.2	1.2	Frequent  	0.5	100	15.png
213.2	1.2	Frequent  	0.4	100	207.png
225.2	1.2	Frequent  	0.6	100	206.png
237.2	1.2	Frequent  	0.5	100	169.png
249.2	1.2	Frequent  	0.5	100	169.png
261.2	1.2	Frequent  	0.4	100	207.png
273.4	1.2	Frequent  	0.4	100	207.png
285.2	1.2	Frequent  	0.6	100	169.png
