onset	duration	trial_type	response_time	correct	stim_file
9.5	1.2	Frequent  	0.4	100	15.png
21.4	1.2	Infrequent	0.5	100	15.png
33.2	1.2	Frequent  	0.4	100	15.png
45.2	1.2	Frequent  	0.5	100	169.png
57.4	1.2	Frequent  	0.4	100	169.png
69.2	1.2	Frequent  	0.6	100	15.png
81.2	1.2	Frequent  	0.5	100	169.png
93.2	1.2	Frequent  	0.3	100	207.png
105.3	1.2	Frequent  	0.5	100	206.png
117.5	1.2	Frequent  	0.5	100	207.png
129.2	1.2	Frequent  	0.5	100	206.png
141.2	1.2	Frequent  	0.5	100	169.png
153.2	1.2	Frequent  	0.6	100	206.png
165.7	1.2	Frequent  	0.4	100	206.png
177.3	1.2	Infrequent	0.5	100	206.png
189.2	1.2	Frequent  	0.4	100	207.png
201.3	1.2	Frequent  	0.4	100	207.png
213.2	1.2	Frequent  	0.5	100	169.png
225.4	1.2	Frequent  	0.5	100	206.png
237.2	1.2	Frequent  	0.5	100	15.png
249.2	1.2	Infrequent	0.7	100	207.png
261.2	1.2	Frequent  	0.4	100	15.png
273.4	1.2	Frequent  	0.3	100	207.png
285.4	1.2	Infrequent	0.5	100	169.png
