onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.5	100	15.png
21.2	1.2	Frequent  	0.4	100	15.png
33.5	1.2	Frequent  	0.3	100	207.png
45.2	1.2	Frequent  	0.4	100	207.png
57.4	1.2	Frequent  	0.5	100	169.png
69.3	1.2	Frequent  	0.4	100	15.png
81.2	1.2	Frequent  	0.4	100	207.png
93.3	1.2	Frequent  	0.5	100	169.png
105.2	1.2	Frequent  	0.5	100	206.png
117.2	1.2	Frequent  	0.3	100	207.png
129.3	1.2	Frequent  	0.5	100	206.png
141.2	1.2	Frequent  	0.6	100	169.png
153.2	1.2	Frequent  	0.4	100	169.png
165.3	1.2	Frequent  	0.5	100	15.png
177.3	1.2	Frequent  	0.4	100	207.png
189.4	1.2	Frequent  	0.5	100	169.png
201.2	1.2	Infrequent	0.8	100	207.png
213.2	1.2	Frequent  	0.6	100	206.png
225.2	1.2	Frequent  	0.4	100	206.png
237.3	1.2	Infrequent	0.6	100	206.png
249.2	1.2	Frequent  	0.6	100	206.png
261.2	1.2	Frequent  	0.4	100	15.png
273.2	1.2	Infrequent	0.5	100	169.png
285.2	1.2	Infrequent	0.5	100	15.png
