onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Infrequent	0.5	100	81.png
21.4	1.2	Infrequent	0.7	100	71.png
33.2	1.2	Frequent  	0.5	100	71.png
45.4	1.2	Frequent  	0.5	100	81.png
57.2	1.2	Frequent  	0.5	100	71.png
69.5	1.2	Frequent  	0.5	100	81.png
81.3	1.2	Frequent  	0.5	0	171.png
93.2	1.2	Frequent  	0.6	100	81.png
105.2	1.2	Frequent  	0.6	100	71.png
117.2	1.2	Frequent  	0.5	100	71.png
129.3	1.2	Frequent  	0.5	100	81.png
141.4	1.2	Infrequent	0.7	100	19.png
153.3	1.2	Frequent  	0.5	100	19.png
165.2	1.2	Frequent  	0.5	100	171.png
177.2	1.2	Frequent  	0.6	100	19.png
189.3	1.2	Frequent  	0.5	100	19.png
201.4	1.2	Frequent  	0.4	100	19.png
213.4	1.2	Frequent  	0.5	100	81.png
225.6	1.2	Frequent  	0.6	100	71.png
237.2	1.2	Frequent  	0.5	100	19.png
249.3	1.2	Frequent  	0.4	100	171.png
261.4	1.2	Frequent  	0.3	100	171.png
273.4	1.2	Frequent  	0.3	100	171.png
285.4	1.2	Infrequent	0.5	100	171.png
