onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	19.png
21.2	1.2	Frequent  	1.4	100	81.png
33.2	1.2	Frequent  	0.5	100	81.png
45.5	1.2	Frequent  	0.5	100	19.png
57.2	1.2	Frequent  	0.5	100	19.png
69.2	1.2	Frequent  	1.0	100	71.png
81.2	1.2	Frequent  	0.5	100	171.png
93.3	1.2	Frequent  	0.5	100	81.png
105.3	1.2	Frequent  	0.6	100	19.png
117.2	1.2	Frequent  	0.4	100	171.png
129.2	1.2	Frequent  	1.0	100	71.png
141.3	1.2	Infrequent	0.6	100	19.png
153.2	1.2	Infrequent	0.4	100	171.png
165.3	1.2	Frequent  	0.4	100	171.png
177.2	1.2	Frequent  	0.7	100	19.png
189.3	1.2	Frequent  	0.6	100	71.png
201.2	1.2	Infrequent	0.5	100	81.png
213.2	1.2	Frequent  	0.6	100	71.png
225.2	1.2	Frequent  	0.5	100	81.png
237.2	1.2	Frequent  	0.6	100	71.png
249.2	1.2	Frequent  	0.5	100	81.png
261.4	1.2	Frequent  	0.6	100	171.png
273.2	1.2	Infrequent	1.0	100	71.png
285.2	1.2	Frequent  	0.4	100	171.png
