onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.6	100	100.png
21.4	1.2	Infrequent	0.6	100	132.png
33.2	1.2	Frequent  	0.5	100	100.png
45.4	1.2	Frequent  	0.6	100	151.png
57.2	1.2	Frequent  	0.7	100	132.png
69.3	1.2	Frequent  	1.2	100	73.png
81.2	1.2	Infrequent	0.7	100	73.png
93.2	1.2	Frequent  	0.7	100	100.png
105.2	1.2	Frequent  	0.6	100	132.png
117.2	1.2	Frequent  	0.5	100	100.png
129.2	1.2	Frequent  	0.6	100	73.png
141.2	1.2	Frequent  	0.6	100	151.png
153.6	1.2	Frequent  	0.7	100	73.png
165.2	1.2	Infrequent	0.8	100	100.png
177.2	1.2	Frequent  	0.7	100	100.png
189.2	1.2	Frequent  	0.6	100	132.png
201.2	1.2	Frequent  	0.6	100	73.png
213.3	1.2	Frequent  	0.6	100	132.png
225.3	1.2	Frequent  	0.7	100	151.png
237.2	1.2	Frequent  	0.5	100	132.png
249.2	1.2	Frequent  	0.5	100	151.png
261.2	1.2	Frequent  	0.4	100	151.png
273.2	1.2	Frequent  	0.7	100	73.png
285.2	1.2	Infrequent	0.6	100	151.png
