onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Infrequent	1.0	0	73.png
21.2	1.2	Frequent  	0.7	100	151.png
33.2	1.2	Frequent  	0.5	100	151.png
45.4	1.2	Frequent  	0.9	0	100.png
57.2	1.2	Infrequent	0.9	100	132.png
69.2	1.2	Frequent  	0.6	100	100.png
81.3	1.2	Infrequent	0.7	100	151.png
93.2	1.2	Frequent  	1.3	100	73.png
105.3	1.2	Frequent  	0.9	100	73.png
117.5	1.2	Frequent  	0.7	100	73.png
129.2	1.2	Frequent  	0.5	100	73.png
141.2	1.2	Frequent  	2.0	100	132.png
153.2	1.2	Frequent  	0.9	100	100.png
165.4	1.2	Frequent  	1.2	100	100.png
177.3	1.2	Infrequent	0.8	100	100.png
189.2	1.2	Frequent  	0.7	100	151.png
201.3	1.2	Frequent  	0.8	100	132.png
213.3	1.2	Frequent  	0.6	100	151.png
225.4	1.2	Frequent  	0.4	100	73.png
237.3	1.2	Frequent  	0.6	100	151.png
249.2	1.2	Frequent  	0.6	100	100.png
261.4	1.2	Frequent  	0.4	100	132.png
273.4	1.2	Frequent  	0.4	100	132.png
285.2	1.2	Frequent  	0.5	100	132.png
