onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	1.0	100	252.png
21.4	1.2	Frequent  	0.5	100	110.png
33.2	1.2	Frequent  	0.6	100	78.png
45.4	1.2	Frequent  	0.6	100	124.png
57.2	1.2	Infrequent	0.6	100	78.png
69.2	1.2	Frequent  	0.7	100	78.png
81.3	1.2	Frequent  	0.7	100	252.png
93.2	1.2	Frequent  	0.5	100	252.png
105.2	1.2	Infrequent	0.6	100	124.png
117.3	1.2	Frequent  	0.5	100	110.png
129.2	1.2	Frequent  	0.5	100	78.png
141.2	1.2	Frequent  	0.5	100	110.png
153.2	1.2	Frequent  	0.4	100	110.png
165.2	1.2	Frequent  	0.5	100	110.png
177.2	1.2	Infrequent	0.7	100	110.png
189.2	1.2	Frequent  	0.5	100	124.png
201.2	1.2	Infrequent	1.1	100	252.png
213.2	1.2	Frequent  	0.5	100	124.png
225.2	1.2	Frequent  	0.8	100	78.png
237.2	1.2	Frequent  	0.8	100	252.png
249.2	1.2	Frequent  	0.6	100	124.png
261.2	1.2	Frequent  	0.5	100	252.png
273.2	1.2	Frequent  	0.5	100	124.png
285.4	1.2	Frequent  	0.6	100	78.png
