onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.6	100	252.png
21.4	1.2	Frequent  	0.7	100	78.png
33.5	1.2	Frequent  	0.8	100	252.png
45.4	1.2	Infrequent	0.9	100	78.png
57.5	1.2	Infrequent	0.8	100	124.png
69.2	1.2	Frequent  	0.6	100	124.png
81.3	1.2	Frequent  	0.7	100	110.png
93.2	1.2	Frequent  	0.5	100	110.png
105.2	1.2	Frequent  	0.6	100	252.png
117.2	1.2	Frequent  	0.9	100	124.png
129.3	1.2	Frequent  	0.6	100	252.png
141.3	1.2	Frequent  	0.5	100	110.png
153.2	1.2	Frequent  	0.5	100	110.png
165.2	1.2	Frequent  	0.7	100	78.png
177.2	1.2	Frequent  	0.5	100	78.png
189.3	1.2	Infrequent	0.7	100	110.png
201.2	1.2	Frequent  	0.6	100	78.png
213.2	1.2	Infrequent	0.7	100	252.png
225.2	1.2	Frequent  	0.6	100	110.png
237.2	1.2	Frequent  	0.5	100	124.png
249.2	1.2	Frequent  	0.5	100	124.png
261.6	1.2	Frequent  	0.5	100	78.png
273.4	1.2	Frequent  	0.7	100	252.png
285.4	1.2	Frequent  	0.5	100	124.png
