onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	163.png
21.4	1.2	Frequent  	0.9	100	20.png
33.2	1.2	Frequent  	0.6	100	201.png
45.4	1.2	Frequent  	0.5	100	201.png
57.2	1.2	Infrequent	0.6	100	163.png
69.2	1.2	Frequent  	0.6	100	163.png
81.3	1.2	Infrequent	0.6	100	141.png
93.2	1.2	Frequent  	0.4	100	141.png
105.3	1.2	Frequent  	0.6	100	20.png
117.2	1.2	Frequent  	0.4	100	141.png
129.3	1.2	Infrequent	0.6	100	20.png
141.2	1.2	Infrequent	0.9	100	201.png
153.2	1.2	Frequent  	0.5	100	141.png
165.3	1.2	Frequent  	0.4	100	163.png
177.2	1.2	Frequent  	0.6	100	201.png
189.3	1.2	Frequent  	0.4	100	163.png
201.2	1.2	Frequent  	0.5	100	201.png
213.3	1.2	Frequent  	0.6	100	20.png
225.2	1.2	Frequent  	0.4	100	163.png
237.3	1.2	Frequent  	0.6	100	201.png
249.2	1.2	Frequent  	0.5	100	141.png
261.2	1.2	Frequent  	0.4	100	141.png
273.2	1.2	Frequent  	0.5	100	20.png
285.4	1.2	Frequent  	0.5	100	20.png
