onset	duration	trial_type	response_time	correct	stim_file
9.5	1.2	Frequent  	0.6	100	20.png
21.4	1.2	Frequent  	0.4	100	163.png
33.2	1.2	Frequent  	0.3	100	163.png
45.2	1.2	Frequent  	0.3	100	141.png
57.2	1.2	Frequent  	0.6	100	201.png
69.2	1.2	Frequent  	0.6	100	201.png
81.2	1.2	Frequent  	0.6	100	20.png
93.2	1.2	Frequent  	0.4	100	141.png
105.2	1.2	Frequent  	0.5	100	201.png
117.2	1.2	Frequent  	0.4	100	141.png
129.3	1.2	Frequent  	0.6	100	201.png
141.2	1.2	Frequent  	0.4	100	201.png
153.3	1.2	Frequent  	0.6	100	20.png
165.2	1.2	Frequent  	0.3	100	141.png
177.2	1.2	Frequent  	0.5	100	20.png
189.4	1.2	Frequent  	0.4	100	163.png
201.2	1.2	Frequent  	0.3	100	163.png
213.6	1.2	Infrequent	0.2	0	141.png
225.2	1.2	Infrequent	0.7	100	20.png
237.4	1.2	Frequent  	0.7	100	20.png
249.2	1.2	Infrequent	0.8	100	163.png
261.4	1.2	Infrequent	0.6	100	201.png
273.2	1.2	Frequent  	0.8	100	141.png
285.2	1.2	Frequent  	0.7	100	163.png
