onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.7	100	20.png
21.2	1.2	Frequent  	0.4	100	20.png
33.5	1.2	Frequent  	0.6	100	141.png
45.2	1.2	Frequent  	0.5	100	163.png
57.2	1.2	Frequent  	0.6	100	20.png
69.2	1.2	Infrequent	0.8	0	201.png
81.5	1.2	Frequent  	0.9	100	163.png
93.2	1.2	Frequent  	0.6	100	201.png
105.2	1.2	Frequent  	0.4	100	201.png
117.5	1.2	Frequent  	0.6	100	163.png
129.4	1.2	Frequent  	0.8	100	20.png
141.2	1.2	Frequent  	0.6	100	20.png
153.4	1.2	Frequent  	0.6	100	163.png
165.2	1.2	Frequent  	0.5	100	141.png
177.2	1.2	Infrequent	0.6	100	163.png
189.2	1.2	Frequent  	0.9	100	201.png
201.2	1.2	Infrequent	0.6	100	20.png
213.6	1.2	Frequent  	0.6	100	141.png
225.4	1.2	Frequent  	0.5	100	141.png
237.2	1.2	Frequent  	0.6	100	163.png
249.2	1.2	Frequent  	0.7	100	201.png
261.6	1.2	Frequent  	0.6	100	201.png
273.2	1.2	Frequent  	0.6	100	141.png
285.2	1.2	Infrequent	0.6	100	141.png
