onset	duration	trial_type	response_time	correct	stim_file
9.5	1.2	Frequent  	0.5	100	141.png
21.2	1.2	Frequent  	0.5	100	201.png
33.4	1.2	Infrequent	0.7	100	201.png
45.2	1.2	Frequent  	0.4	100	163.png
57.2	1.2	Frequent  	1.0	100	141.png
69.5	1.2	Frequent  	0.6	100	20.png
81.3	1.2	Frequent  	0.5	100	201.png
93.3	1.2	Frequent  	0.6	100	163.png
105.7	1.2	Frequent  	0.6	100	201.png
117.2	1.2	Frequent  	0.5	100	163.png
129.2	1.2	Infrequent	0.6	100	141.png
141.2	1.2	Frequent  	0.5	100	141.png
153.2	1.2	Frequent  	0.5	100	163.png
165.2	1.2	Frequent  	0.5	100	141.png
177.2	1.2	Frequent  	0.6	100	201.png
189.2	1.2	Frequent  	0.8	100	20.png
201.2	1.2	Infrequent	0.7	100	20.png
213.6	1.2	Frequent  	0.7	100	201.png
225.2	1.2	Frequent  	0.6	100	20.png
237.2	1.2	Infrequent	0.6	100	163.png
249.2	1.2	Frequent  	0.8	100	20.png
261.4	1.2	Frequent  	0.5	100	141.png
273.4	1.2	Frequent  	0.5	100	20.png
285.4	1.2	Frequent  	0.6	100	163.png
