onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	1.2	100	82.png
21.2	1.2	Frequent  	0.9	100	70.png
33.2	1.2	Frequent  	1.0	100	70.png
45.4	1.2	Frequent  	0.7	100	6.png
57.2	1.2	Frequent  	0.7	100	97.png
69.2	1.2	Frequent  	0.8	100	70.png
81.3	1.2	Frequent  	1.8	100	97.png
93.5	1.2	Infrequent	0.7	100	6.png
105.2	1.2	Frequent  	1.1	100	82.png
117.2	1.2	Frequent  	0.9	100	82.png
129.2	1.2	Frequent  	1.0	100	82.png
141.2	1.2	Frequent  	0.6	100	6.png
153.3	1.2	Frequent  	0.7	100	97.png
165.2	1.2	Frequent  	0.0	0	82.png
177.2	1.2	Frequent  	0.8	100	70.png
189.2	1.2	Frequent  	0.8	100	6.png
201.2	1.2	Frequent  	0.7	100	6.png
213.2	1.2	Frequent  	0.6	100	97.png
225.2	1.2	Infrequent	1.2	100	97.png
237.2	1.2	Frequent  	1.7	100	70.png
249.2	1.2	Infrequent	1.1	100	70.png
261.4	1.2	Frequent  	1.3	100	97.png
273.2	1.2	Infrequent	1.4	100	82.png
285.2	1.2	Frequent  	0.9	100	6.png
