onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.9	100	82.png
21.2	1.2	Frequent  	0.5	100	97.png
33.2	1.2	Frequent  	0.5	100	70.png
45.6	1.2	Infrequent	0.6	100	97.png
57.2	1.2	Frequent  	0.5	100	6.png
69.2	1.2	Frequent  	0.7	100	82.png
81.2	1.2	Frequent  	0.7	100	70.png
93.2	1.2	Frequent  	0.7	100	6.png
105.3	1.2	Infrequent	0.8	100	70.png
117.3	1.2	Frequent  	0.6	100	97.png
129.2	1.2	Frequent  	0.7	100	70.png
141.2	1.2	Frequent  	0.6	100	6.png
153.3	1.2	Frequent  	0.5	100	6.png
165.2	1.2	Frequent  	1.0	100	82.png
177.2	1.2	Frequent  	0.8	100	82.png
189.2	1.2	Frequent  	0.7	100	97.png
201.2	1.2	Frequent  	0.6	100	6.png
213.3	1.2	Frequent  	0.6	100	97.png
225.2	1.2	Infrequent	1.0	100	82.png
237.2	1.2	Frequent  	0.6	100	70.png
249.7	1.2	Frequent  	0.9	100	82.png
261.4	1.2	Frequent  	0.6	100	70.png
273.4	1.2	Frequent  	0.5	100	97.png
285.2	1.2	Infrequent	0.8	100	6.png
