onset	duration	trial_type	response_time	correct	stim_file
9.5	1.2	Frequent  	0.9	100	82.png
21.6	1.2	Frequent  	0.8	100	70.png
33.4	1.2	Frequent  	0.6	100	70.png
45.2	1.2	Frequent  	0.6	100	70.png
57.2	1.2	Frequent  	0.4	100	6.png
69.2	1.2	Frequent  	0.8	100	82.png
81.2	1.2	Frequent  	0.7	100	70.png
93.2	1.2	Infrequent	0.9	100	82.png
105.2	1.2	Frequent  	0.7	100	82.png
117.2	1.2	Infrequent	0.5	100	97.png
129.2	1.2	Frequent  	0.5	100	97.png
141.2	1.2	Frequent  	0.5	100	97.png
153.2	1.2	Frequent  	0.5	100	6.png
165.6	1.2	Frequent  	0.6	100	6.png
177.3	1.2	Infrequent	0.7	100	70.png
189.2	1.2	Infrequent	0.5	100	6.png
201.2	1.2	Frequent  	0.9	100	97.png
213.2	1.2	Frequent  	1.7	100	82.png
225.2	1.2	Frequent  	0.7	100	82.png
237.2	1.2	Frequent  	0.6	100	97.png
249.2	1.2	Frequent  	0.6	100	6.png
261.2	1.2	Frequent  	0.5	100	6.png
273.4	1.2	Frequent  	0.5	100	70.png
285.2	1.2	Frequent  	0.6	100	97.png
