onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	197.png
21.2	1.2	Infrequent	0.7	100	16.png
33.2	1.2	Frequent  	0.6	100	120.png
45.4	1.2	Frequent  	0.6	100	120.png
57.2	1.2	Frequent  	0.6	100	120.png
69.3	1.2	Frequent  	0.6	100	120.png
81.3	1.2	Frequent  	0.5	100	28.png
93.3	1.2	Infrequent	0.7	100	120.png
105.2	1.2	Frequent  	0.4	100	197.png
117.2	1.2	Frequent  	0.6	100	120.png
129.2	1.2	Frequent  	0.5	100	28.png
141.2	1.2	Frequent  	0.5	100	28.png
153.3	1.2	Frequent  	0.5	100	28.png
165.2	1.2	Frequent  	0.6	100	16.png
177.2	1.2	Frequent  	0.5	100	197.png
189.2	1.2	Frequent  	0.5	100	16.png
201.3	1.2	Infrequent	0.5	100	28.png
213.2	1.2	Frequent  	0.6	100	16.png
225.2	1.2	Frequent  	0.3	100	28.png
237.3	1.2	Frequent  	0.5	100	197.png
249.2	1.2	Infrequent	0.4	100	197.png
261.2	1.2	Frequent  	0.7	100	16.png
273.2	1.2	Frequent  	0.4	100	16.png
285.4	1.2	Frequent  	0.5	100	197.png
