onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.6	100	120.png
21.4	1.2	Frequent  	0.5	100	120.png
33.2	1.2	Infrequent	0.5	100	197.png
45.4	1.2	Frequent  	0.4	0	28.png
57.2	1.2	Frequent  	0.5	100	28.png
69.2	1.2	Frequent  	0.6	100	16.png
81.2	1.2	Frequent  	0.4	100	28.png
93.2	1.2	Frequent  	0.5	100	197.png
105.2	1.2	Frequent  	0.4	100	197.png
117.2	1.2	Frequent  	0.6	100	120.png
129.3	1.2	Frequent  	0.6	100	120.png
141.3	1.2	Infrequent	0.6	0	120.png
153.2	1.2	Infrequent	0.7	100	16.png
165.4	1.2	Frequent  	0.4	100	28.png
177.6	1.2	Frequent  	0.5	100	16.png
189.3	1.2	Infrequent	0.6	100	28.png
201.2	1.2	Frequent  	0.6	100	197.png
213.2	1.2	Frequent  	0.8	100	16.png
225.2	1.2	Frequent  	0.5	100	28.png
237.2	1.2	Frequent  	0.5	100	197.png
249.2	1.2	Frequent  	0.5	100	197.png
261.4	1.2	Frequent  	0.6	100	16.png
273.2	1.2	Frequent  	0.5	100	16.png
285.2	1.2	Frequent  	0.5	100	120.png
