onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.6	100	16.png
21.2	1.2	Frequent  	0.5	100	197.png
33.2	1.2	Infrequent	0.5	100	197.png
45.4	1.2	Infrequent	1.2	100	16.png
57.2	1.2	Frequent  	0.3	100	197.png
69.2	1.2	Frequent  	0.6	100	197.png
81.3	1.2	Frequent  	0.8	100	120.png
93.3	1.2	Frequent  	0.5	100	197.png
105.2	1.2	Frequent  	0.6	100	28.png
117.2	1.2	Frequent  	0.6	100	28.png
129.6	1.2	Frequent  	0.3	100	28.png
141.3	1.2	Frequent  	1.0	100	120.png
153.3	1.2	Frequent  	0.7	100	16.png
165.2	1.2	Frequent  	0.3	0	28.png
177.3	1.2	Infrequent	0.6	100	28.png
189.2	1.2	Frequent  	0.7	0	120.png
201.2	1.2	Infrequent	0.6	100	120.png
213.3	1.2	Frequent  	0.6	100	120.png
225.2	1.2	Frequent  	0.7	100	16.png
237.2	1.2	Frequent  	1.0	100	120.png
249.2	1.2	Frequent  	0.8	100	28.png
261.4	1.2	Frequent  	0.7	100	16.png
273.2	1.2	Frequent  	1.1	100	16.png
285.4	1.2	Frequent  	0.5	100	197.png
