onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.7	100	140.png
21.2	1.2	Frequent  	0.5	100	140.png
33.5	1.2	Frequent  	0.7	100	238.png
45.2	1.2	Frequent  	0.6	100	91.png
57.5	1.2	Frequent  	0.4	100	91.png
69.5	1.2	Frequent  	0.5	100	91.png
81.2	1.2	Frequent  	0.4	100	140.png
93.2	1.2	Infrequent	0.9	100	225.png
105.2	1.2	Frequent  	0.7	100	238.png
117.2	1.2	Frequent  	0.5	100	140.png
129.2	1.2	Frequent  	1.0	100	225.png
141.3	1.2	Frequent  	0.6	100	225.png
153.2	1.2	Infrequent	0.7	100	91.png
165.2	1.2	Frequent  	0.6	100	140.png
177.3	1.2	Frequent  	0.6	100	238.png
189.3	1.2	Frequent  	0.5	100	238.png
201.6	1.2	Frequent  	0.6	100	238.png
213.3	1.2	Frequent  	0.8	100	225.png
225.2	1.2	Frequent  	0.6	100	91.png
237.2	1.2	Infrequent	0.6	100	140.png
249.2	1.2	Frequent  	0.8	100	225.png
261.2	1.2	Frequent  	0.6	100	225.png
273.4	1.2	Infrequent	0.8	100	238.png
285.2	1.2	Frequent  	0.5	100	91.png
