onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.3	100	91.png
21.2	1.2	Frequent  	0.4	100	140.png
33.2	1.2	Infrequent	0.6	100	140.png
45.2	1.2	Frequent  	0.7	100	225.png
57.4	1.2	Frequent  	0.3	100	140.png
69.3	1.2	Frequent  	0.4	100	140.png
81.3	1.2	Frequent  	0.6	100	225.png
93.5	1.2	Frequent  	0.4	100	238.png
105.2	1.2	Infrequent	0.6	100	225.png
117.2	1.2	Frequent  	0.6	100	225.png
129.2	1.2	Frequent  	0.4	100	91.png
141.3	1.2	Frequent  	0.3	100	91.png
153.2	1.2	Frequent  	0.5	100	225.png
165.2	1.2	Frequent  	0.5	100	238.png
177.2	1.2	Frequent  	0.5	100	238.png
189.2	1.2	Infrequent	0.6	100	91.png
201.4	1.2	Frequent  	0.5	100	140.png
213.2	1.2	Frequent  	0.4	100	238.png
225.2	1.2	Frequent  	0.7	100	225.png
237.2	1.2	Frequent  	0.5	100	91.png
249.2	1.2	Frequent  	0.5	100	238.png
261.4	1.2	Infrequent	0.4	100	238.png
273.2	1.2	Frequent  	0.3	100	140.png
285.4	1.2	Frequent  	0.4	100	91.png
