onset	duration	trial_type	response_time	correct	stim_file
9.5	1.2	Frequent  	0.6	100	233.png
21.2	1.2	Frequent  	0.5	100	233.png
33.2	1.2	Frequent  	0.6	100	133.png
45.2	1.2	Infrequent	0.5	100	233.png
57.4	1.2	Frequent  	0.7	100	104.png
69.2	1.2	Frequent  	0.7	100	133.png
81.2	1.2	Frequent  	0.8	100	158.png
93.2	1.2	Frequent  	0.5	100	104.png
105.2	1.2	Frequent  	0.6	100	133.png
117.2	1.2	Frequent  	0.5	100	104.png
129.2	1.2	Infrequent	0.4	100	158.png
141.3	1.2	Frequent  	0.7	100	133.png
153.2	1.2	Frequent  	0.6	100	158.png
165.3	1.2	Frequent  	0.6	100	104.png
177.2	1.2	Frequent  	0.4	100	104.png
189.2	1.2	Frequent  	0.6	100	158.png
201.4	1.2	Frequent  	0.5	0	133.png
213.7	1.2	Frequent  	0.7	100	233.png
225.3	1.2	Infrequent	0.6	100	104.png
237.2	1.2	Frequent  	0.6	100	233.png
249.3	1.2	Infrequent	0.6	100	133.png
261.4	1.2	Frequent  	0.8	100	233.png
273.4	1.2	Frequent  	0.6	100	158.png
285.4	1.2	Frequent  	0.6	100	158.png
