onset	duration	trial_type	response_time	correct	stim_file
9.3	1.2	Frequent  	0.5	100	104.png
21.2	1.2	Infrequent	0.6	100	104.png
33.2	1.2	Frequent  	0.6	100	158.png
45.2	1.2	Frequent  	0.7	100	233.png
57.2	1.2	Frequent  	0.6	100	233.png
69.2	1.2	Frequent  	0.5	100	104.png
81.2	1.2	Frequent  	0.9	100	133.png
93.2	1.2	Frequent  	0.5	100	104.png
105.2	1.2	Infrequent	0.5	100	133.png
117.3	1.2	Frequent  	0.7	100	158.png
129.2	1.2	Frequent  	0.5	100	104.png
141.4	1.2	Frequent  	0.7	100	133.png
153.2	1.2	Frequent  	0.5	100	133.png
165.2	1.2	Frequent  	0.5	100	133.png
177.2	1.2	Frequent  	0.6	100	158.png
189.2	1.2	Infrequent	0.6	100	158.png
201.2	1.2	Frequent  	0.5	100	133.png
213.3	1.2	Frequent  	0.6	100	158.png
225.4	1.2	Frequent  	0.7	100	104.png
237.3	1.2	Frequent  	0.7	100	233.png
249.2	1.2	Frequent  	0.7	100	158.png
261.2	1.2	Frequent  	1.8	100	233.png
273.2	1.2	Infrequent	0.6	100	233.png
285.2	1.2	Frequent  	1.0	100	233.png
