onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.9	100	133.png
21.2	1.2	Frequent  	0.8	100	104.png
33.2	1.2	Frequent  	0.6	100	158.png
45.2	1.2	Infrequent	1.2	100	233.png
57.4	1.2	Infrequent	0.6	100	158.png
69.3	1.2	Frequent  	0.7	100	233.png
81.2	1.2	Frequent  	0.5	100	233.png
93.2	1.2	Frequent  	0.7	100	104.png
105.2	1.2	Frequent  	0.5	100	104.png
117.3	1.2	Frequent  	0.9	100	233.png
129.2	1.2	Frequent  	0.9	100	104.png
141.2	1.2	Infrequent	1.6	100	133.png
153.6	1.2	Frequent  	1.1	100	158.png
165.2	1.2	Frequent  	0.6	100	133.png
177.3	1.2	Frequent  	0.6	100	158.png
189.3	1.2	Frequent  	0.5	100	104.png
201.2	1.2	Frequent  	0.7	100	133.png
213.3	1.2	Frequent  	0.6	100	133.png
225.3	1.2	Frequent  	0.7	100	233.png
237.2	1.2	Frequent  	0.6	100	233.png
249.2	1.2	Frequent  	0.6	100	158.png
261.2	1.2	Infrequent	0.6	100	104.png
273.2	1.2	Frequent  	0.5	100	158.png
285.2	1.2	Frequent  	0.7	100	133.png
